UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
162928,60,17,2,1,"R",94,"R",38,"R",56,"R",0,"R",0,"R",0,"R",16,"R",7,"R",9,"R",16,"R",7,"R",9,"R",7,"R",0,"R",7,"R",1,"R",0,"R",1,"R",41,"R",15,"R",26,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",9,"R",7,"R",2
163286, 1,29,3,4,"R",37272,"R",19712,"R",17560,"R",47,"R",21,"R",26,"R",4838,"R",2624,"R",2214,"R",4104,"R",1812,"R",2292,"R",2730,"R",1321,"R",1409,"R",28,"R",15,"R",13,"R",18938,"R",10484,"R",8454,"R",1139,"R",538,"R",601,"R",1295,"R",652,"R",643,"R",4153,"R",2245,"R",1908
163286, 2,99,3,1,"R",26658,"R",14223,"R",12435,"R",33,"R",16,"R",17,"R",4117,"R",2273,"R",1844,"R",3326,"R",1464,"R",1862,"R",2335,"R",1118,"R",1217,"R",21,"R",11,"R",10,"R",14226,"R",8048,"R",6178,"R",956,"R",457,"R",499,"R",785,"R",388,"R",397,"R",859,"R",448,"R",411
163286, 3,99,3,1,"R",26045,"R",13897,"R",12148,"R",32,"R",16,"R",16,"R",4054,"R",2239,"R",1815,"R",3252,"R",1437,"R",1815,"R",2310,"R",1107,"R",1203,"R",21,"R",11,"R",10,"R",13981,"R",7907,"R",6074,"R",944,"R",451,"R",493,"R",658,"R",318,"R",340,"R",793,"R",411,"R",382
163286, 4,99,3,1,"R",4020,"R",2125,"R",1895,"R",0,"R",0,"R",0,"R",682,"R",379,"R",303,"R",521,"R",219,"R",302,"R",391,"R",201,"R",190,"R",2,"R",1,"R",1,"R",2059,"R",1153,"R",906,"R",158,"R",76,"R",82,"R",63,"R",22,"R",41,"R",144,"R",74,"R",70
163286, 5,99,3,1,"R",22025,"R",11772,"R",10253,"R",32,"R",16,"R",16,"R",3372,"R",1860,"R",1512,"R",2731,"R",1218,"R",1513,"R",1919,"R",906,"R",1013,"R",19,"R",10,"R",9,"R",11922,"R",6754,"R",5168,"R",786,"R",375,"R",411,"R",595,"R",296,"R",299,"R",649,"R",337,"R",312
163286,11,99,3,1,"R",613,"R",326,"R",287,"R",1,"R",0,"R",1,"R",63,"R",34,"R",29,"R",74,"R",27,"R",47,"R",25,"R",11,"R",14,"R",0,"R",0,"R",0,"R",245,"R",141,"R",104,"R",12,"R",6,"R",6,"R",127,"R",70,"R",57,"R",66,"R",37,"R",29
163286,12,99,3,3,"R",10614,"R",5489,"R",5125,"R",14,"R",5,"R",9,"R",721,"R",351,"R",370,"R",778,"R",348,"R",430,"R",395,"R",203,"R",192,"R",7,"R",4,"R",3,"R",4712,"R",2436,"R",2276,"R",183,"R",81,"R",102,"R",510,"R",264,"R",246,"R",3294,"R",1797,"R",1497
163286,19,99,3,1,"R",2022,"R",1107,"R",915,"R",3,"R",2,"R",1,"R",311,"R",161,"R",150,"R",255,"R",118,"R",137,"R",231,"R",126,"R",105,"R",3,"R",3,"R",0,"R",1004,"R",590,"R",414,"R",83,"R",42,"R",41,"R",20,"R",10,"R",10,"R",112,"R",55,"R",57
163286,20,99,3,1,"R",20003,"R",10665,"R",9338,"R",29,"R",14,"R",15,"R",3061,"R",1699,"R",1362,"R",2476,"R",1100,"R",1376,"R",1688,"R",780,"R",908,"R",16,"R",7,"R",9,"R",10918,"R",6164,"R",4754,"R",703,"R",333,"R",370,"R",575,"R",286,"R",289,"R",537,"R",282,"R",255
163286,21,14,1,4,"R",32199,"R",16983,"R",15216,"R",41,"R",19,"R",22,"R",4260,"R",2278,"R",1982,"R",3485,"R",1497,"R",1988,"R",2405,"R",1138,"R",1267,"R",22,"R",11,"R",11,"R",16323,"R",9052,"R",7271,"R",990,"R",462,"R",528,"R",954,"R",461,"R",493,"R",3719,"R",2065,"R",1654
163286,22, 8,1,1,"R",24522,"R",12965,"R",11557,"R",30,"R",15,"R",15,"R",3809,"R",2073,"R",1736,"R",3037,"R",1313,"R",1724,"R",2155,"R",1015,"R",1140,"R",18,"R",8,"R",10,"R",13177,"R",7423,"R",5754,"R",868,"R",408,"R",460,"R",612,"R",288,"R",324,"R",816,"R",422,"R",394
163286,23, 6,1,1,"R",24400,"R",12891,"R",11509,"R",30,"R",15,"R",15,"R",3804,"R",2071,"R",1733,"R",3034,"R",1311,"R",1723,"R",2153,"R",1014,"R",1139,"R",18,"R",8,"R",10,"R",13130,"R",7389,"R",5741,"R",867,"R",407,"R",460,"R",610,"R",288,"R",322,"R",754,"R",388,"R",366
163286,24, 1,1,1,"R",4011,"R",2119,"R",1892,"R",0,"R",0,"R",0,"R",681,"R",379,"R",302,"R",520,"R",219,"R",301,"R",390,"R",200,"R",190,"R",2,"R",1,"R",1,"R",2056,"R",1150,"R",906,"R",157,"R",75,"R",82,"R",63,"R",22,"R",41,"R",142,"R",73,"R",69
163286,25,99,1,1,"R",20389,"R",10772,"R",9617,"R",30,"R",15,"R",15,"R",3123,"R",1692,"R",1431,"R",2514,"R",1092,"R",1422,"R",1763,"R",814,"R",949,"R",16,"R",7,"R",9,"R",11074,"R",6239,"R",4835,"R",710,"R",332,"R",378,"R",547,"R",266,"R",281,"R",612,"R",315,"R",297
163286,31, 7,1,1,"R",122,"R",74,"R",48,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",3,"R",2,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",47,"R",34,"R",13,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",62,"R",34,"R",28
163286,32,11,1,3,"R",7677,"R",4018,"R",3659,"R",11,"R",4,"R",7,"R",451,"R",205,"R",246,"R",448,"R",184,"R",264,"R",250,"R",123,"R",127,"R",4,"R",3,"R",1,"R",3146,"R",1629,"R",1517,"R",122,"R",54,"R",68,"R",342,"R",173,"R",169,"R",2903,"R",1643,"R",1260
163286,39, 2,1,1,"R",1823,"R",994,"R",829,"R",3,"R",2,"R",1,"R",269,"R",135,"R",134,"R",232,"R",108,"R",124,"R",204,"R",106,"R",98,"R",1,"R",1,"R",0,"R",907,"R",539,"R",368,"R",78,"R",40,"R",38,"R",20,"R",10,"R",10,"R",109,"R",53,"R",56
163286,40, 3,1,1,"R",18566,"R",9778,"R",8788,"R",27,"R",13,"R",14,"R",2854,"R",1557,"R",1297,"R",2282,"R",984,"R",1298,"R",1559,"R",708,"R",851,"R",15,"R",6,"R",9,"R",10167,"R",5700,"R",4467,"R",632,"R",292,"R",340,"R",527,"R",256,"R",271,"R",503,"R",262,"R",241
163286,41,28,2,4,"R",5073,"R",2729,"R",2344,"R",6,"R",2,"R",4,"R",578,"R",346,"R",232,"R",619,"R",315,"R",304,"R",325,"R",183,"R",142,"R",6,"R",4,"R",2,"R",2615,"R",1432,"R",1183,"R",149,"R",76,"R",73,"R",341,"R",191,"R",150,"R",434,"R",180,"R",254
163286,42,22,2,1,"R",2136,"R",1258,"R",878,"R",3,"R",1,"R",2,"R",308,"R",200,"R",108,"R",289,"R",151,"R",138,"R",180,"R",103,"R",77,"R",3,"R",3,"R",0,"R",1049,"R",625,"R",424,"R",88,"R",49,"R",39,"R",173,"R",100,"R",73,"R",43,"R",26,"R",17
163286,43,20,2,1,"R",1645,"R",1006,"R",639,"R",2,"R",1,"R",1,"R",250,"R",168,"R",82,"R",218,"R",126,"R",92,"R",157,"R",93,"R",64,"R",3,"R",3,"R",0,"R",851,"R",518,"R",333,"R",77,"R",44,"R",33,"R",48,"R",30,"R",18,"R",39,"R",23,"R",16
163286,44,15,2,1,"R",9,"R",6,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
163286,45,99,2,1,"R",1636,"R",1000,"R",636,"R",2,"R",1,"R",1,"R",249,"R",168,"R",81,"R",217,"R",126,"R",91,"R",156,"R",92,"R",64,"R",3,"R",3,"R",0,"R",848,"R",515,"R",333,"R",76,"R",43,"R",33,"R",48,"R",30,"R",18,"R",37,"R",22,"R",15
163286,51,21,2,1,"R",491,"R",252,"R",239,"R",1,"R",0,"R",1,"R",58,"R",32,"R",26,"R",71,"R",25,"R",46,"R",23,"R",10,"R",13,"R",0,"R",0,"R",0,"R",198,"R",107,"R",91,"R",11,"R",5,"R",6,"R",125,"R",70,"R",55,"R",4,"R",3,"R",1
163286,52,25,2,3,"R",2937,"R",1471,"R",1466,"R",3,"R",1,"R",2,"R",270,"R",146,"R",124,"R",330,"R",164,"R",166,"R",145,"R",80,"R",65,"R",3,"R",1,"R",2,"R",1566,"R",807,"R",759,"R",61,"R",27,"R",34,"R",168,"R",91,"R",77,"R",391,"R",154,"R",237
163286,59,16,2,1,"R",199,"R",113,"R",86,"R",0,"R",0,"R",0,"R",42,"R",26,"R",16,"R",23,"R",10,"R",13,"R",27,"R",20,"R",7,"R",2,"R",2,"R",0,"R",97,"R",51,"R",46,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1
163286,60,17,2,1,"R",1437,"R",887,"R",550,"R",2,"R",1,"R",1,"R",207,"R",142,"R",65,"R",194,"R",116,"R",78,"R",129,"R",72,"R",57,"R",1,"R",1,"R",0,"R",751,"R",464,"R",287,"R",71,"R",41,"R",30,"R",48,"R",30,"R",18,"R",34,"R",20,"R",14
164988, 1,29,3,4,"R",32411,"R",13628,"R",18783,"R",27,"R",13,"R",14,"R",3447,"R",1510,"R",1937,"R",1053,"R",370,"R",683,"R",2254,"R",880,"R",1374,"R",28,"R",13,"R",15,"R",15057,"R",6136,"R",8921,"R",861,"R",284,"R",577,"R",3847,"R",1642,"R",2205,"R",5837,"R",2780,"R",3057
164988, 2,99,3,1,"R",18165,"R",7348,"R",10817,"R",11,"R",6,"R",5,"R",2265,"R",966,"R",1299,"R",581,"R",177,"R",404,"R",1597,"R",600,"R",997,"R",18,"R",8,"R",10,"R",8440,"R",3329,"R",5111,"R",641,"R",195,"R",446,"R",1779,"R",786,"R",993,"R",2833,"R",1281,"R",1552
164988, 3,99,3,1,"R",16460,"R",6527,"R",9933,"R",11,"R",6,"R",5,"R",2183,"R",924,"R",1259,"R",532,"R",164,"R",368,"R",1528,"R",565,"R",963,"R",17,"R",8,"R",9,"R",7791,"R",3024,"R",4767,"R",619,"R",190,"R",429,"R",1169,"R",468,"R",701,"R",2610,"R",1178,"R",1432
164988, 4,99,3,1,"R",3807,"R",1445,"R",2362,"R",3,"R",3,"R",0,"R",465,"R",178,"R",287,"R",124,"R",40,"R",84,"R",397,"R",143,"R",254,"R",5,"R",2,"R",3,"R",1633,"R",618,"R",1015,"R",168,"R",46,"R",122,"R",228,"R",66,"R",162,"R",784,"R",349,"R",435
164988, 5,99,3,1,"R",12653,"R",5082,"R",7571,"R",8,"R",3,"R",5,"R",1718,"R",746,"R",972,"R",408,"R",124,"R",284,"R",1131,"R",422,"R",709,"R",12,"R",6,"R",6,"R",6158,"R",2406,"R",3752,"R",451,"R",144,"R",307,"R",941,"R",402,"R",539,"R",1826,"R",829,"R",997
164988,11,99,3,1,"R",1705,"R",821,"R",884,"R",0,"R",0,"R",0,"R",82,"R",42,"R",40,"R",49,"R",13,"R",36,"R",69,"R",35,"R",34,"R",1,"R",0,"R",1,"R",649,"R",305,"R",344,"R",22,"R",5,"R",17,"R",610,"R",318,"R",292,"R",223,"R",103,"R",120
164988,12,99,3,3,"R",14246,"R",6280,"R",7966,"R",16,"R",7,"R",9,"R",1182,"R",544,"R",638,"R",472,"R",193,"R",279,"R",657,"R",280,"R",377,"R",10,"R",5,"R",5,"R",6617,"R",2807,"R",3810,"R",220,"R",89,"R",131,"R",2068,"R",856,"R",1212,"R",3004,"R",1499,"R",1505
164988,19,99,3,1,"R",366,"R",154,"R",212,"R",0,"R",0,"R",0,"R",39,"R",21,"R",18,"R",10,"R",3,"R",7,"R",31,"R",14,"R",17,"R",0,"R",0,"R",0,"R",188,"R",80,"R",108,"R",10,"R",1,"R",9,"R",44,"R",19,"R",25,"R",44,"R",16,"R",28
164988,20,99,3,1,"R",12287,"R",4928,"R",7359,"R",8,"R",3,"R",5,"R",1679,"R",725,"R",954,"R",398,"R",121,"R",277,"R",1100,"R",408,"R",692,"R",12,"R",6,"R",6,"R",5970,"R",2326,"R",3644,"R",441,"R",143,"R",298,"R",897,"R",383,"R",514,"R",1782,"R",813,"R",969
164988,21,14,1,4,"R",25797,"R",10563,"R",15234,"R",18,"R",9,"R",9,"R",2962,"R",1240,"R",1722,"R",746,"R",236,"R",510,"R",1914,"R",736,"R",1178,"R",21,"R",9,"R",12,"R",11837,"R",4708,"R",7129,"R",772,"R",255,"R",517,"R",2172,"R",864,"R",1308,"R",5355,"R",2506,"R",2849
164988,22, 8,1,1,"R",16593,"R",6538,"R",10055,"R",8,"R",5,"R",3,"R",2149,"R",900,"R",1249,"R",503,"R",144,"R",359,"R",1508,"R",563,"R",945,"R",17,"R",8,"R",9,"R",7752,"R",2973,"R",4779,"R",625,"R",194,"R",431,"R",1251,"R",498,"R",753,"R",2780,"R",1253,"R",1527
164988,23, 6,1,1,"R",16035,"R",6320,"R",9715,"R",8,"R",5,"R",3,"R",2137,"R",896,"R",1241,"R",492,"R",142,"R",350,"R",1489,"R",555,"R",934,"R",17,"R",8,"R",9,"R",7559,"R",2911,"R",4648,"R",616,"R",190,"R",426,"R",1120,"R",442,"R",678,"R",2597,"R",1171,"R",1426
164988,24, 1,1,1,"R",3807,"R",1445,"R",2362,"R",3,"R",3,"R",0,"R",465,"R",178,"R",287,"R",124,"R",40,"R",84,"R",397,"R",143,"R",254,"R",5,"R",2,"R",3,"R",1633,"R",618,"R",1015,"R",168,"R",46,"R",122,"R",228,"R",66,"R",162,"R",784,"R",349,"R",435
164988,25,99,1,1,"R",12228,"R",4875,"R",7353,"R",5,"R",2,"R",3,"R",1672,"R",718,"R",954,"R",368,"R",102,"R",266,"R",1092,"R",412,"R",680,"R",12,"R",6,"R",6,"R",5926,"R",2293,"R",3633,"R",448,"R",144,"R",304,"R",892,"R",376,"R",516,"R",1813,"R",822,"R",991
164988,31, 7,1,1,"R",558,"R",218,"R",340,"R",0,"R",0,"R",0,"R",12,"R",4,"R",8,"R",11,"R",2,"R",9,"R",19,"R",8,"R",11,"R",0,"R",0,"R",0,"R",193,"R",62,"R",131,"R",9,"R",4,"R",5,"R",131,"R",56,"R",75,"R",183,"R",82,"R",101
164988,32,11,1,3,"R",9204,"R",4025,"R",5179,"R",10,"R",4,"R",6,"R",813,"R",340,"R",473,"R",243,"R",92,"R",151,"R",406,"R",173,"R",233,"R",4,"R",1,"R",3,"R",4085,"R",1735,"R",2350,"R",147,"R",61,"R",86,"R",921,"R",366,"R",555,"R",2575,"R",1253,"R",1322
164988,39, 2,1,1,"R",365,"R",154,"R",211,"R",0,"R",0,"R",0,"R",39,"R",21,"R",18,"R",10,"R",3,"R",7,"R",31,"R",14,"R",17,"R",0,"R",0,"R",0,"R",188,"R",80,"R",108,"R",10,"R",1,"R",9,"R",43,"R",19,"R",24,"R",44,"R",16,"R",28
164988,40, 3,1,1,"R",11863,"R",4721,"R",7142,"R",5,"R",2,"R",3,"R",1633,"R",697,"R",936,"R",358,"R",99,"R",259,"R",1061,"R",398,"R",663,"R",12,"R",6,"R",6,"R",5738,"R",2213,"R",3525,"R",438,"R",143,"R",295,"R",849,"R",357,"R",492,"R",1769,"R",806,"R",963
164988,41,28,2,4,"R",6614,"R",3065,"R",3549,"R",9,"R",4,"R",5,"R",485,"R",270,"R",215,"R",307,"R",134,"R",173,"R",340,"R",144,"R",196,"R",7,"R",4,"R",3,"R",3220,"R",1428,"R",1792,"R",89,"R",29,"R",60,"R",1675,"R",778,"R",897,"R",482,"R",274,"R",208
164988,42,22,2,1,"R",1572,"R",810,"R",762,"R",3,"R",1,"R",2,"R",116,"R",66,"R",50,"R",78,"R",33,"R",45,"R",89,"R",37,"R",52,"R",1,"R",0,"R",1,"R",688,"R",356,"R",332,"R",16,"R",1,"R",15,"R",528,"R",288,"R",240,"R",53,"R",28,"R",25
164988,43,20,2,1,"R",425,"R",207,"R",218,"R",3,"R",1,"R",2,"R",46,"R",28,"R",18,"R",40,"R",22,"R",18,"R",39,"R",10,"R",29,"R",0,"R",0,"R",0,"R",232,"R",113,"R",119,"R",3,"R",0,"R",3,"R",49,"R",26,"R",23,"R",13,"R",7,"R",6
164988,45,99,2,1,"R",425,"R",207,"R",218,"R",3,"R",1,"R",2,"R",46,"R",28,"R",18,"R",40,"R",22,"R",18,"R",39,"R",10,"R",29,"R",0,"R",0,"R",0,"R",232,"R",113,"R",119,"R",3,"R",0,"R",3,"R",49,"R",26,"R",23,"R",13,"R",7,"R",6
164988,51,21,2,1,"R",1147,"R",603,"R",544,"R",0,"R",0,"R",0,"R",70,"R",38,"R",32,"R",38,"R",11,"R",27,"R",50,"R",27,"R",23,"R",1,"R",0,"R",1,"R",456,"R",243,"R",213,"R",13,"R",1,"R",12,"R",479,"R",262,"R",217,"R",40,"R",21,"R",19
164988,52,25,2,3,"R",5042,"R",2255,"R",2787,"R",6,"R",3,"R",3,"R",369,"R",204,"R",165,"R",229,"R",101,"R",128,"R",251,"R",107,"R",144,"R",6,"R",4,"R",2,"R",2532,"R",1072,"R",1460,"R",73,"R",28,"R",45,"R",1147,"R",490,"R",657,"R",429,"R",246,"R",183
164988,59,16,2,1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
164988,60,17,2,1,"R",424,"R",207,"R",217,"R",3,"R",1,"R",2,"R",46,"R",28,"R",18,"R",40,"R",22,"R",18,"R",39,"R",10,"R",29,"R",0,"R",0,"R",0,"R",232,"R",113,"R",119,"R",3,"R",0,"R",3,"R",48,"R",26,"R",22,"R",13,"R",7,"R",6
166027, 1,29,3,4,"R",28297,"R",14478,"R",13819,"R",52,"R",25,"R",27,"R",3653,"R",1654,"R",1999,"R",1440,"R",694,"R",746,"R",1991,"R",986,"R",1005,"R",28,"R",10,"R",18,"R",12708,"R",6603,"R",6105,"R",959,"R",461,"R",498,"R",1532,"R",810,"R",722,"R",5934,"R",3235,"R",2699
166027, 2,99,3,1,"R",10534,"R",5268,"R",5266,"R",25,"R",12,"R",13,"R",1645,"R",725,"R",920,"R",642,"R",309,"R",333,"R",937,"R",463,"R",474,"R",9,"R",4,"R",5,"R",5009,"R",2604,"R",2405,"R",532,"R",256,"R",276,"R",548,"R",276,"R",272,"R",1187,"R",619,"R",568
166027, 3,99,3,1,"R",7278,"R",3779,"R",3499,"R",16,"R",8,"R",8,"R",1293,"R",579,"R",714,"R",475,"R",227,"R",248,"R",679,"R",355,"R",324,"R",6,"R",3,"R",3,"R",3365,"R",1832,"R",1533,"R",436,"R",213,"R",223,"R",260,"R",148,"R",112,"R",748,"R",414,"R",334
166027, 4,99,3,1,"R",1658,"R",869,"R",789,"R",6,"R",4,"R",2,"R",307,"R",145,"R",162,"R",116,"R",61,"R",55,"R",167,"R",71,"R",96,"R",4,"R",3,"R",1,"R",715,"R",398,"R",317,"R",110,"R",58,"R",52,"R",48,"R",21,"R",27,"R",185,"R",108,"R",77
166027, 5,99,3,1,"R",5620,"R",2910,"R",2710,"R",10,"R",4,"R",6,"R",986,"R",434,"R",552,"R",359,"R",166,"R",193,"R",512,"R",284,"R",228,"R",2,"R",0,"R",2,"R",2650,"R",1434,"R",1216,"R",326,"R",155,"R",171,"R",212,"R",127,"R",85,"R",563,"R",306,"R",257
166027,11,99,3,1,"R",3256,"R",1489,"R",1767,"R",9,"R",4,"R",5,"R",352,"R",146,"R",206,"R",167,"R",82,"R",85,"R",258,"R",108,"R",150,"R",3,"R",1,"R",2,"R",1644,"R",772,"R",872,"R",96,"R",43,"R",53,"R",288,"R",128,"R",160,"R",439,"R",205,"R",234
166027,12,99,3,3,"R",17763,"R",9210,"R",8553,"R",27,"R",13,"R",14,"R",2008,"R",929,"R",1079,"R",798,"R",385,"R",413,"R",1054,"R",523,"R",531,"R",19,"R",6,"R",13,"R",7699,"R",3999,"R",3700,"R",427,"R",205,"R",222,"R",984,"R",534,"R",450,"R",4747,"R",2616,"R",2131
166027,19,99,3,1,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
166027,20,99,3,1,"R",5607,"R",2904,"R",2703,"R",10,"R",4,"R",6,"R",986,"R",434,"R",552,"R",358,"R",166,"R",192,"R",512,"R",284,"R",228,"R",2,"R",0,"R",2,"R",2644,"R",1432,"R",1212,"R",326,"R",155,"R",171,"R",206,"R",123,"R",83,"R",563,"R",306,"R",257
166027,21,14,1,4,"R",20370,"R",10585,"R",9785,"R",33,"R",14,"R",19,"R",2789,"R",1236,"R",1553,"R",1057,"R",494,"R",563,"R",1449,"R",738,"R",711,"R",13,"R",5,"R",8,"R",8591,"R",4620,"R",3971,"R",775,"R",379,"R",396,"R",901,"R",500,"R",401,"R",4762,"R",2599,"R",2163
166027,22, 8,1,1,"R",7240,"R",3786,"R",3454,"R",16,"R",8,"R",8,"R",1306,"R",590,"R",716,"R",469,"R",222,"R",247,"R",671,"R",350,"R",321,"R",6,"R",3,"R",3,"R",3249,"R",1787,"R",1462,"R",432,"R",214,"R",218,"R",260,"R",146,"R",114,"R",831,"R",466,"R",365
166027,23, 6,1,1,"R",6912,"R",3595,"R",3317,"R",16,"R",8,"R",8,"R",1269,"R",571,"R",698,"R",455,"R",214,"R",241,"R",649,"R",338,"R",311,"R",5,"R",3,"R",2,"R",3126,"R",1714,"R",1412,"R",422,"R",209,"R",213,"R",238,"R",134,"R",104,"R",732,"R",404,"R",328
166027,24, 1,1,1,"R",1658,"R",869,"R",789,"R",6,"R",4,"R",2,"R",307,"R",145,"R",162,"R",116,"R",61,"R",55,"R",167,"R",71,"R",96,"R",4,"R",3,"R",1,"R",715,"R",398,"R",317,"R",110,"R",58,"R",52,"R",48,"R",21,"R",27,"R",185,"R",108,"R",77
166027,25,99,1,1,"R",5254,"R",2726,"R",2528,"R",10,"R",4,"R",6,"R",962,"R",426,"R",536,"R",339,"R",153,"R",186,"R",482,"R",267,"R",215,"R",1,"R",0,"R",1,"R",2411,"R",1316,"R",1095,"R",312,"R",151,"R",161,"R",190,"R",113,"R",77,"R",547,"R",296,"R",251
166027,31, 7,1,1,"R",328,"R",191,"R",137,"R",0,"R",0,"R",0,"R",37,"R",19,"R",18,"R",14,"R",8,"R",6,"R",22,"R",12,"R",10,"R",1,"R",0,"R",1,"R",123,"R",73,"R",50,"R",10,"R",5,"R",5,"R",22,"R",12,"R",10,"R",99,"R",62,"R",37
166027,32,11,1,3,"R",13130,"R",6799,"R",6331,"R",17,"R",6,"R",11,"R",1483,"R",646,"R",837,"R",588,"R",272,"R",316,"R",778,"R",388,"R",390,"R",7,"R",2,"R",5,"R",5342,"R",2833,"R",2509,"R",343,"R",165,"R",178,"R",641,"R",354,"R",287,"R",3931,"R",2133,"R",1798
166027,39, 2,1,1,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
166027,40, 3,1,1,"R",5241,"R",2720,"R",2521,"R",10,"R",4,"R",6,"R",962,"R",426,"R",536,"R",338,"R",153,"R",185,"R",482,"R",267,"R",215,"R",1,"R",0,"R",1,"R",2405,"R",1314,"R",1091,"R",312,"R",151,"R",161,"R",184,"R",109,"R",75,"R",547,"R",296,"R",251
166027,41,28,2,4,"R",7927,"R",3893,"R",4034,"R",19,"R",11,"R",8,"R",864,"R",418,"R",446,"R",383,"R",200,"R",183,"R",542,"R",248,"R",294,"R",15,"R",5,"R",10,"R",4117,"R",1983,"R",2134,"R",184,"R",82,"R",102,"R",631,"R",310,"R",321,"R",1172,"R",636,"R",536
166027,42,22,2,1,"R",3294,"R",1482,"R",1812,"R",9,"R",4,"R",5,"R",339,"R",135,"R",204,"R",173,"R",87,"R",86,"R",266,"R",113,"R",153,"R",3,"R",1,"R",2,"R",1760,"R",817,"R",943,"R",100,"R",42,"R",58,"R",288,"R",130,"R",158,"R",356,"R",153,"R",203
166027,43,20,2,1,"R",366,"R",184,"R",182,"Z",0,"Z",0,"Z",0,"R",24,"R",8,"R",16,"R",20,"R",13,"R",7,"R",30,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",239,"R",118,"R",121,"R",14,"R",4,"R",10,"R",22,"R",14,"R",8,"R",16,"R",10,"R",6
166027,45,99,2,1,"R",366,"R",184,"R",182,"Z",0,"Z",0,"Z",0,"R",24,"R",8,"R",16,"R",20,"R",13,"R",7,"R",30,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",239,"R",118,"R",121,"R",14,"R",4,"R",10,"R",22,"R",14,"R",8,"R",16,"R",10,"R",6
166027,51,21,2,1,"R",2928,"R",1298,"R",1630,"R",9,"R",4,"R",5,"R",315,"R",127,"R",188,"R",153,"R",74,"R",79,"R",236,"R",96,"R",140,"R",2,"R",1,"R",1,"R",1521,"R",699,"R",822,"R",86,"R",38,"R",48,"R",266,"R",116,"R",150,"R",340,"R",143,"R",197
166027,52,25,2,3,"R",4633,"R",2411,"R",2222,"R",10,"R",7,"R",3,"R",525,"R",283,"R",242,"R",210,"R",113,"R",97,"R",276,"R",135,"R",141,"R",12,"R",4,"R",8,"R",2357,"R",1166,"R",1191,"R",84,"R",40,"R",44,"R",343,"R",180,"R",163,"R",816,"R",483,"R",333
166027,60,17,2,1,"R",366,"R",184,"R",182,"Z",0,"Z",0,"Z",0,"R",24,"R",8,"R",16,"R",20,"R",13,"R",7,"R",30,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",239,"R",118,"R",121,"R",14,"R",4,"R",10,"R",22,"R",14,"R",8,"R",16,"R",10,"R",6
166629, 1,29,3,4,"R",28518,"R",14467,"R",14051,"R",47,"R",16,"R",31,"R",2016,"R",1008,"R",1008,"R",1039,"R",481,"R",558,"R",1367,"R",649,"R",718,"R",25,"R",12,"R",13,"R",18053,"R",9238,"R",8815,"R",622,"R",268,"R",354,"R",3277,"R",1649,"R",1628,"R",2072,"R",1146,"R",926
